at1,at2,at3,at4,at5,at6,at7,at8,at9,at10,at11,at12,at13,at14,at15,at16,at17,at18,at19,at20,at21,at22,at23,at24,at25,at26,at27,at28,at29,at30,at31,at32,at33,at34,at35,at36,at37,at38,at39,at40,at41,at42,at43,at44,at45,at46,at47,at48,at49,at50,at51,at52,at53,at54,at55,at56,at57,at58,at59,at60,at61,at62,at63,class
0.001953,0.011719,0.010742,0,0.094727,0.001953,0,0.052734,0.006836,0.000977,0,0.30273,0,0,0,0,0.017578,0.032227,0,0.019531,0,0,0.021484,0,0,0,0.004883,0.016602,0,0,0,0,0,0.011719,0.006836,0,0,0.015625,0.003906,0.001953,0.001953,0,0.009766,0.040039,0.033203,0.012695,0.003906,0.027344,0,0,0,0,0,0,0.21094,0,0.021484,0,0.000977,0,0,0,0,0.000977,4
0,0.011719,0.007812,0.010742,0.052734,0,0.00293,0.020508,0.003906,0.003906,0,0.10645,0,0.000977,0,0,0.011719,0.00293,0.001953,0.012695,0,0.003906,0.017578,0.003906,0.014648,0,0.038086,0.000977,0.003906,0,0.003906,0,0,0.024414,0.001953,0,0,0.020508,0.023438,0.011719,0.010742,0,0.042969,0.14063,0.023438,0.02832,0.025391,0.024414,0.000977,0.00293,0,0,0.005859,0.001953,0.22852,0,0.013672,0.000977,0.000977,0,0,0,0,0.02832,4
0,0.046875,0.011719,0,0.11523,0.000977,0.001953,0.073242,0.000977,0,0,0.28809,0.000977,0,0,0,0.049805,0.024414,0,0.049805,0,0,0.009766,0,0,0,0.004883,0.003906,0,0.000977,0,0,0,0.004883,0.005859,0,0,0.018555,0,0.000977,0,0,0.000977,0.005859,0.019531,0.016602,0.003906,0.10547,0,0,0,0,0,0,0.10742,0,0.026367,0,0,0,0,0,0,0,4
0.012695,0.039062,0.007812,0.000977,0.071289,0,0.008789,0.052734,0.000977,0.001953,0,0.16602,0,0.000977,0,0,0.03125,0.022461,0,0.029297,0,0,0.000977,0,0,0,0.035156,0.004883,0,0.003906,0,0,0,0.036133,0.005859,0,0,0.017578,0.011719,0,0.001953,0,0.016602,0.064453,0.013672,0.042969,0.005859,0.063477,0,0,0,0,0,0,0.19043,0,0.024414,0,0.001953,0,0,0,0,0.011719,4
0,0.027344,0.006836,0.00293,0.057617,0.00293,0,0.024414,0.015625,0.000977,0,0.23926,0.00293,0,0,0,0.025391,0.007812,0,0.021484,0,0,0.006836,0,0,0,0.025391,0.004883,0.003906,0.00293,0.000977,0,0.000977,0.014648,0.007812,0,0,0.017578,0,0.001953,0.008789,0,0.026367,0.11523,0.016602,0.033203,0.007812,0.037109,0,0.003906,0,0,0.001953,0,0.18457,0,0.033203,0,0.006836,0,0,0,0,0.000977,4
0.00293,0.030273,0.007812,0.000977,0.050781,0,0.000977,0.067383,0.001953,0.000977,0,0.084961,0.00293,0,0,0,0.027344,0.061523,0,0.025391,0,0,0.013672,0.001953,0.001953,0,0.033203,0.006836,0,0.003906,0.000977,0,0,0.018555,0.014648,0,0,0.017578,0.00293,0.000977,0.026367,0,0.027344,0.10156,0.023438,0.041016,0.014648,0.018555,0,0,0,0,0,0.000977,0.23633,0,0.017578,0,0.001953,0,0,0,0,0.006836,4
0,0.005859,0.040039,0,0.16406,0,0,0.046875,0,0,0,0.47754,0,0,0,0,0.004883,0.070312,0,0.001953,0,0,0.004883,0,0,0,0,0.044922,0,0,0,0,0,0,0,0,0,0.012695,0,0,0,0,0.001953,0.00293,0.00293,0.009766,0.000977,0.054688,0,0,0,0,0,0,0.03418,0,0.018555,0,0,0,0,0,0,0,4
0,0.020508,0.00293,0.041992,0.019531,0.000977,0,0.000977,0.000977,0.003906,0,0.004883,0,0,0,0,0.027344,0.006836,0.003906,0.005859,0,0,0.047852,0.009766,0.004883,0,0.077148,0.00293,0.001953,0.003906,0.00293,0,0.054688,0.000977,0.001953,0,0.013672,0.011719,0.001953,0,0.27246,0,0.055664,0.13477,0.025391,0.003906,0.015625,0.001953,0.003906,0,0,0,0.040039,0,0.033203,0,0.025391,0.00293,0.00293,0,0,0,0,0.004883,4
0.099609,0.013672,0.005859,0.001953,0,0,0.058594,0.020508,0.041016,0.009766,0.004883,0,0.003906,0.044922,0,0,0.010742,0,0.042969,0.025391,0,0.010742,0.013672,0,0.004883,0.001953,0.011719,0,0.054688,0.013672,0.060547,0,0.000977,0.041016,0.009766,0,0,0.033203,0.033203,0.056641,0,0,0.015625,0.007812,0.017578,0.006836,0.046875,0,0.010742,0.038086,0,0,0.00293,0.067383,0,0,0.008789,0,0.022461,0,0,0,0.000977,0.023438,5
0.11816,0.013672,0.011719,0.009766,0,0,0.081055,0.012695,0.045898,0.033203,0.004883,0,0.000977,0.012695,0,0,0.033203,0,0.056641,0.018555,0,0.001953,0.022461,0,0.001953,0.004883,0.014648,0.000977,0.049805,0.00293,0.047852,0,0.000977,0.021484,0.005859,0,0,0.02832,0.033203,0.048828,0.001953,0,0.010742,0.008789,0.017578,0.008789,0.037109,0,0.00293,0.033203,0.000977,0,0,0.058594,0.00293,0,0.010742,0,0.026367,0,0,0.005859,0,0.03418,5
0.049805,0.017578,0.003906,0.024414,0.001953,0.010742,0.035156,0.007812,0.039062,0.0625,0,0,0.007812,0.007812,0,0,0.047852,0,0.054688,0.022461,0,0.000977,0.018555,0.001953,0.008789,0.015625,0.044922,0,0.037109,0.012695,0.02832,0,0.019531,0.026367,0.005859,0,0.004883,0.016602,0.03418,0.056641,0.006836,0.000977,0.022461,0.037109,0.004883,0.021484,0.035156,0.000977,0.004883,0.015625,0,0,0.006836,0.037109,0.007812,0,0.00293,0.00293,0.035156,0,0,0.004883,0,0.025391,5
0.13184,0.014648,0.001953,0.004883,0.000977,0,0.071289,0.019531,0.02832,0.042969,0,0,0.005859,0.024414,0,0,0.02832,0,0.046875,0.023438,0,0.012695,0.022461,0,0.001953,0.003906,0.005859,0,0.025391,0.009766,0.038086,0,0,0.045898,0.007812,0,0,0.03418,0.029297,0.047852,0.00293,0,0.018555,0.008789,0.004883,0.017578,0.03418,0,0.007812,0.02832,0,0.000977,0.00293,0.070312,0.003906,0,0.004883,0.000977,0.018555,0,0,0.000977,0.003906,0.039062,5
0.18848,0.013672,0.010742,0.001953,0.000977,0.003906,0.063477,0.017578,0.040039,0.037109,0.003906,0,0.000977,0.022461,0,0,0.019531,0,0.061523,0.022461,0,0.003906,0.016602,0,0.003906,0.009766,0.003906,0.000977,0.029297,0.009766,0.050781,0,0.001953,0.048828,0.006836,0,0,0.030273,0.013672,0.041992,0,0,0.009766,0.016602,0.006836,0.008789,0.024414,0.000977,0.009766,0.025391,0,0,0.000977,0.060547,0.006836,0,0.006836,0.000977,0.019531,0,0,0.005859,0.00293,0.011719,5
0.10449,0.022461,0.003906,0.007812,0.000977,0.008789,0.10352,0.007812,0.068359,0.021484,0.000977,0,0.003906,0.004883,0,0,0.024414,0.001953,0.063477,0.044922,0,0,0.021484,0,0.010742,0.001953,0.00293,0,0.02832,0.006836,0.051758,0,0,0.011719,0.006836,0,0,0.021484,0.021484,0.063477,0,0,0.014648,0.001953,0.011719,0.006836,0.05957,0,0.003906,0.015625,0,0,0.000977,0.058594,0,0,0.005859,0,0.054688,0,0,0,0,0.022461,5
0.058594,0.006836,0.000977,0.033203,0,0.00293,0.041016,0.00293,0.032227,0.14258,0.008789,0,0.003906,0.012695,0,0,0.00293,0,0.087891,0.008789,0,0.007812,0.006836,0,0.021484,0.008789,0.030273,0,0.037109,0.005859,0.029297,0,0.022461,0.012695,0.009766,0,0.001953,0.001953,0.041016,0.082031,0.003906,0,0.012695,0.009766,0.00293,0.004883,0.027344,0.00293,0.013672,0.050781,0,0,0.008789,0.03125,0.005859,0,0.00293,0.004883,0.024414,0,0,0,0,0.027344,5
0.094727,0.024414,0.013672,0,0.000977,0.006836,0.060547,0.016602,0.042969,0.012695,0.005859,0,0.011719,0.03125,0,0,0.022461,0.000977,0.041016,0.030273,0,0.004883,0.023438,0.000977,0.007812,0.00293,0.000977,0.001953,0.037109,0.030273,0.050781,0,0,0.03125,0.015625,0,0,0.02832,0.027344,0.026367,0.000977,0,0.017578,0.007812,0.02832,0.015625,0.029297,0,0.014648,0.041016,0,0.005859,0.001953,0.041016,0,0,0.009766,0,0.020508,0,0,0.001953,0.014648,0.041992,5
0.058594,0.004883,0.013672,0.012695,0.001953,0.003906,0.016602,0.016602,0.03418,0.054688,0.00293,0,0.005859,0.026367,0,0,0.016602,0,0.069336,0.026367,0,0.005859,0.004883,0,0,0.021484,0.05957,0.001953,0.027344,0.015625,0.03125,0,0.00293,0.038086,0.011719,0,0.004883,0.012695,0.027344,0.022461,0.016602,0,0.013672,0.085938,0,0.004883,0.017578,0,0.004883,0.053711,0.000977,0,0.006836,0.055664,0.004883,0,0,0,0.045898,0,0,0.003906,0,0.03125,5
0.11133,0.011719,0.007812,0.008789,0.005859,0.005859,0.047852,0.010742,0.037109,0.066406,0.004883,0,0.000977,0.009766,0,0,0.021484,0,0.045898,0.022461,0,0.003906,0.007812,0.000977,0.001953,0.011719,0.026367,0.000977,0.036133,0.007812,0.042969,0,0.009766,0.046875,0.009766,0,0.00293,0.022461,0.018555,0.035156,0.035156,0.000977,0.016602,0.052734,0.001953,0.008789,0.022461,0.000977,0.004883,0.032227,0,0,0.009766,0.050781,0.006836,0,0.005859,0.000977,0.019531,0,0,0.007812,0,0.016602,5
0.071289,0.016602,0.003906,0.016602,0,0.005859,0.047852,0.024414,0.040039,0.033203,0.001953,0,0.003906,0.014648,0,0,0.016602,0,0.05957,0.027344,0,0.004883,0.017578,0.00293,0.006836,0.006836,0.042969,0,0.045898,0.009766,0.046875,0,0.000977,0.015625,0.004883,0,0,0.026367,0.040039,0.041992,0.00293,0,0.030273,0.023438,0.011719,0.006836,0.03418,0,0.003906,0.03418,0,0,0.006836,0.084961,0.001953,0,0,0.004883,0.030273,0,0,0.000977,0,0.024414,5
0.017578,0.003906,0.004883,0.029297,0,0.012695,0.013672,0.00293,0.038086,0.13184,0.014648,0,0.000977,0.038086,0,0,0.001953,0,0.070312,0.015625,0,0.015625,0,0.000977,0.006836,0.063477,0.008789,0,0.024414,0.014648,0.023438,0,0.080078,0,0.005859,0,0.035156,0.00293,0.021484,0.056641,0.010742,0,0.007812,0.006836,0.000977,0,0.015625,0,0.016602,0.032227,0.004883,0,0.016602,0.03125,0,0,0,0.000977,0.049805,0,0,0.027344,0,0.021484,5
0.009766,0.015625,0.000977,0.03418,0,0.010742,0.018555,0.006836,0.070312,0.091797,0.008789,0,0.00293,0.021484,0,0,0.010742,0,0.071289,0.016602,0,0.005859,0.003906,0.012695,0.012695,0.055664,0.014648,0,0.048828,0.007812,0.042969,0,0.027344,0.001953,0.00293,0,0.012695,0.007812,0.024414,0.049805,0.016602,0,0.014648,0.004883,0.001953,0.001953,0.024414,0,0.014648,0.036133,0,0,0.024414,0.047852,0,0,0.000977,0.004883,0.045898,0,0,0.018555,0,0.019531,5
0.0625,0.011719,0.005859,0.019531,0,0,0.027344,0.005859,0.049805,0.09375,0.016602,0,0.000977,0,0,0,0.009766,0,0.067383,0.023438,0,0.00293,0.001953,0,0.001953,0.023438,0.026367,0.000977,0.050781,0.004883,0.049805,0,0.013672,0.009766,0.00293,0,0,0.011719,0.033203,0.040039,0.007812,0,0.019531,0.041992,0.000977,0.00293,0.044922,0,0.003906,0.058594,0,0,0.00293,0.068359,0.000977,0,0.000977,0.000977,0.029297,0,0,0.010742,0,0.036133,5
0.015625,0.005859,0.010742,0.032227,0,0.007812,0.018555,0.001953,0.021484,0.125,0.021484,0,0.000977,0.026367,0,0,0.003906,0,0.054688,0.015625,0,0.018555,0.000977,0,0.009766,0.092773,0.015625,0,0.025391,0.006836,0.020508,0,0.066406,0.000977,0.005859,0,0.033203,0.001953,0.023438,0.03418,0.029297,0,0.018555,0.004883,0.000977,0.00293,0.021484,0,0.012695,0.046875,0.000977,0,0.014648,0.025391,0,0,0.000977,0.003906,0.027344,0,0,0.050781,0,0.019531,5
0.088867,0.005859,0.006836,0.011719,0.003906,0.008789,0.045898,0.008789,0.040039,0.053711,0.009766,0,0.001953,0.024414,0,0,0.007812,0,0.058594,0.016602,0,0.013672,0.010742,0,0.004883,0.011719,0.005859,0.000977,0.035156,0.012695,0.064453,0,0.007812,0.035156,0.009766,0,0,0.023438,0.023438,0.044922,0,0,0.009766,0.014648,0.003906,0.024414,0.032227,0,0.009766,0.041992,0,0,0.006836,0.077148,0.001953,0,0.006836,0.00293,0.030273,0,0,0.008789,0.001953,0.02832,5
0.014648,0,0,0.000977,0.09082,0,0.005859,0.022461,0,0.008789,0.024414,0.37793,0,0,0,0,0,0,0.021484,0,0,0,0.048828,0,0,0.004883,0.006836,0,0.005859,0,0.040039,0,0.007812,0.018555,0,0,0.001953,0.030273,0.004883,0.014648,0.000977,0,0.000977,0.000977,0.029297,0.033203,0.021484,0.030273,0,0,0,0,0,0.018555,0.013672,0,0.070312,0,0,0,0,0.010742,0,0.017578,6
0.016602,0,0,0.004883,0.077148,0,0.023438,0.014648,0,0.011719,0,0.40234,0,0,0,0,0,0,0.022461,0.00293,0,0,0.022461,0.004883,0,0.007812,0.010742,0,0.00293,0,0.024414,0,0,0.023438,0,0,0,0.052734,0.013672,0.03125,0.003906,0,0.00293,0.004883,0.012695,0.030273,0.008789,0.014648,0,0,0,0,0,0.029297,0.019531,0,0.0625,0,0,0,0,0,0,0.040039,6
0.003906,0,0.007812,0,0.13281,0,0.000977,0.026367,0,0,0,0.37793,0,0,0,0,0,0,0.000977,0.001953,0,0,0.068359,0,0.001953,0,0.000977,0.017578,0.004883,0,0.037109,0,0,0.008789,0,0,0,0.055664,0.003906,0,0,0,0,0,0.039062,0.051758,0.007812,0.037109,0,0,0,0,0,0.000977,0.012695,0,0.079102,0,0,0,0,0,0,0.019531,6
0.009766,0,0.005859,0.001953,0.1377,0,0.016602,0.023438,0,0,0,0.30176,0,0,0,0,0,0,0.026367,0.007812,0,0,0.050781,0.000977,0,0.000977,0,0.015625,0,0,0.006836,0,0,0.027344,0,0,0,0.046875,0.006836,0.014648,0,0,0.000977,0,0.045898,0.050781,0.006836,0.017578,0,0,0,0,0,0.014648,0.021484,0,0.125,0,0.000977,0,0,0.00293,0,0.010742,6
0.005859,0,0,0,0.13965,0,0.014648,0.029297,0,0,0,0.30371,0,0,0,0,0,0.000977,0.006836,0.001953,0,0,0.022461,0.000977,0.005859,0.015625,0,0.022461,0,0,0.027344,0,0,0,0,0,0,0.044922,0,0,0,0,0.000977,0,0.048828,0.063477,0.009766,0.02832,0,0,0,0,0.001953,0.018555,0.00293,0,0.17285,0,0,0,0,0,0,0.009766,6
0.003906,0,0.000977,0,0.1416,0,0.018555,0.016602,0,0,0,0.3252,0,0,0,0,0,0,0.025391,0.003906,0,0,0.012695,0.007812,0,0.003906,0,0.003906,0.00293,0,0.013672,0,0,0.012695,0,0,0,0.060547,0.001953,0.014648,0,0,0.000977,0,0.083008,0.035156,0.000977,0.03125,0,0.00293,0,0,0,0.056641,0.006836,0,0.091797,0,0.000977,0,0,0.009766,0,0.008789,6
0.00293,0,0,0.00293,0.09082,0,0.016602,0.012695,0,0,0,0.41113,0,0,0,0,0,0,0.040039,0,0,0,0.006836,0.000977,0.000977,0,0.00293,0.001953,0,0,0.008789,0,0,0.014648,0,0,0,0.057617,0.00293,0.012695,0,0,0.003906,0.001953,0.042969,0.052734,0.008789,0.051758,0,0,0,0,0.000977,0.037109,0.019531,0,0.063477,0,0,0,0,0,0,0.029297,6
0.000977,0.000977,0.001953,0,0.10352,0,0.012695,0.050781,0,0,0,0.31641,0,0,0,0,0.000977,0,0.015625,0.003906,0,0,0.038086,0,0,0,0,0.000977,0.045898,0,0.038086,0,0,0.013672,0,0,0,0.055664,0,0.00293,0,0,0,0,0.11035,0.022461,0.015625,0.027344,0,0.011719,0,0,0,0.005859,0.008789,0,0.082031,0,0.00293,0,0,0,0,0.009766,6
0.004883,0.004883,0,0,0.1416,0,0.018555,0.020508,0,0,0,0.30664,0,0,0,0,0.004883,0,0.005859,0.004883,0,0,0.040039,0,0,0,0,0.005859,0.009766,0,0.041016,0,0,0.003906,0,0,0,0.053711,0,0.004883,0,0,0,0,0.076172,0.03125,0.012695,0.009766,0,0,0,0,0,0.020508,0.005859,0,0.1582,0,0.00293,0,0,0,0,0.010742,6
0.001953,0.00293,0.000977,0,0.13379,0,0.011719,0.041992,0,0,0,0.25391,0,0,0,0,0,0.000977,0.017578,0.005859,0,0,0.045898,0.001953,0,0,0,0.011719,0,0,0.032227,0,0,0.011719,0,0,0,0.092773,0.001953,0.003906,0,0,0,0.000977,0.056641,0.069336,0.00293,0.02832,0,0,0,0,0,0.004883,0.007812,0,0.14453,0,0,0,0,0,0,0.010742,6
0.009766,0,0.000977,0.001953,0.125,0,0.004883,0.011719,0,0,0,0.33691,0,0,0,0,0,0.001953,0.000977,0,0,0,0.023438,0,0.000977,0,0,0.009766,0,0,0.005859,0,0,0.023438,0,0,0,0.084961,0.006836,0.004883,0,0,0.000977,0.001953,0.089844,0.050781,0.004883,0.025391,0,0,0,0,0.006836,0.000977,0.017578,0,0.12793,0,0,0,0,0,0,0.018555,6
0.006836,0,0,0,0.1543,0,0.004883,0.016602,0,0,0,0.37891,0,0,0,0,0,0,0.007812,0,0,0,0.039062,0,0,0.003906,0,0.000977,0,0,0.023438,0,0,0.016602,0,0,0,0.067383,0,0.009766,0,0,0,0,0.047852,0.032227,0.005859,0.012695,0,0,0,0,0,0.026367,0.021484,0,0.11816,0,0,0,0,0,0,0.004883,6
0.017578,0,0.005859,0,0.15137,0,0.001953,0.020508,0.00293,0,0,0.34277,0,0.004883,0,0,0.000977,0.001953,0,0.00293,0,0,0.012695,0,0.004883,0,0,0.000977,0.001953,0.000977,0,0,0,0.013672,0,0,0,0.066406,0,0.000977,0,0,0,0,0.0625,0.047852,0.001953,0.047852,0,0,0,0,0,0,0.009766,0,0.15332,0,0.001953,0,0,0,0,0.018555,6
0.008789,0.006836,0.000977,0,0.12695,0,0.001953,0.038086,0,0,0,0.25391,0,0,0,0,0,0.001953,0.000977,0.006836,0,0,0.095703,0,0,0,0.000977,0.005859,0.00293,0,0.024414,0,0,0.011719,0,0,0,0.053711,0.00293,0.001953,0,0,0,0,0.1377,0.035156,0.010742,0.03125,0,0,0,0,0,0.00293,0.014648,0,0.11621,0,0,0,0,0,0,0.003906,6
0,0.011719,0.00293,0,0.14941,0,0.004883,0.042969,0,0,0,0.38086,0,0,0,0,0,0.006836,0.003906,0.001953,0,0,0.054688,0,0,0,0,0.009766,0,0,0,0,0,0.011719,0,0,0,0.043945,0,0.001953,0,0,0,0,0.075195,0.02832,0.004883,0.044922,0,0,0,0,0,0.000977,0.016602,0,0.097656,0,0,0,0,0,0,0.003906,6
0.000977,0,0,0.000977,0.12695,0,0.025391,0.029297,0,0,0.023438,0.33203,0,0,0,0,0,0,0.033203,0.003906,0,0.008789,0.016602,0.001953,0,0,0.005859,0.011719,0.021484,0,0.03125,0,0,0.005859,0,0,0,0.037109,0.000977,0.003906,0,0,0,0.001953,0.035156,0.019531,0.012695,0.03125,0,0.007812,0,0,0,0.013672,0.011719,0,0.13281,0,0.004883,0,0,0.001953,0,0.004883,6
0,0.010742,0.021484,0.000977,0.068359,0,0.000977,0.046875,0.00293,0,0,0.001953,0,0.021484,0,0,0.006836,0.001953,0.000977,0.024414,0,0.02832,0.024414,0,0.015625,0,0.023438,0.001953,0.017578,0.011719,0.013672,0,0,0.02832,0.009766,0,0,0.009766,0.007812,0.000977,0.003906,0,0.024414,0.17285,0.032227,0.03125,0.018555,0.020508,0.006836,0.032227,0,0.001953,0,0.005859,0.19824,0,0.014648,0,0.016602,0,0,0.000977,0,0.015625,7
0,0.026367,0.026367,0,0.085938,0,0,0.06543,0.02832,0,0,0.048828,0,0.023438,0,0,0.03125,0.000977,0.000977,0.03125,0,0.000977,0.049805,0.000977,0.003906,0,0.007812,0.016602,0.012695,0.011719,0.010742,0,0,0.010742,0.021484,0,0,0.005859,0.003906,0,0.008789,0,0.025391,0.052734,0.037109,0.027344,0.013672,0.071289,0,0.018555,0,0.000977,0.000977,0.00293,0.17188,0,0.008789,0,0.016602,0,0,0,0,0.016602,7
0.000977,0.007812,0.012695,0.000977,0.073242,0,0.005859,0.053711,0.006836,0.001953,0,0.019531,0,0.016602,0,0,0.001953,0.000977,0.003906,0.014648,0,0.004883,0.02832,0.009766,0.001953,0,0.024414,0.007812,0.024414,0.001953,0.022461,0.003906,0,0.046875,0.007812,0,0,0.019531,0.011719,0.009766,0,0,0.008789,0.12109,0.020508,0.041016,0.008789,0.050781,0.000977,0.02832,0,0.000977,0.000977,0.012695,0.21484,0,0.021484,0,0.008789,0,0,0,0,0.012695,7
0.00293,0.009766,0.010742,0.000977,0.14355,0,0.00293,0.048828,0.004883,0.000977,0,0.30273,0,0,0,0,0.014648,0.014648,0,0.007812,0,0,0.021484,0.000977,0.00293,0,0.007812,0.010742,0.001953,0,0,0,0,0.009766,0.006836,0,0,0.020508,0.001953,0.007812,0,0,0.004883,0.005859,0.041992,0.019531,0.004883,0.09375,0,0,0,0,0,0,0.13477,0,0.03418,0,0.000977,0,0,0,0,0.000977,7
0.003906,0.012695,0.022461,0,0.081055,0,0.00293,0.073242,0.007812,0,0.008789,0.044922,0,0.016602,0,0,0.012695,0,0.006836,0.040039,0,0.053711,0.014648,0,0,0.003906,0,0.006836,0.055664,0.006836,0.044922,0.012695,0,0.016602,0.019531,0.006836,0,0.005859,0.001953,0.00293,0,0,0,0.005859,0.008789,0.018555,0.006836,0.11133,0.008789,0.045898,0,0.005859,0.000977,0.014648,0.15234,0,0.005859,0,0.023438,0,0,0,0,0.003906,7
0.000977,0.006836,0.005859,0.005859,0.082031,0,0.004883,0.044922,0.004883,0.00293,0.00293,0.025391,0,0.00293,0,0,0.006836,0,0.019531,0.012695,0,0.023438,0.011719,0.009766,0.004883,0.001953,0.052734,0.00293,0.018555,0.001953,0.017578,0.009766,0.000977,0.03125,0.007812,0,0,0.020508,0.015625,0.010742,0.011719,0,0.033203,0.10645,0.02832,0.056641,0.011719,0.038086,0.00293,0.013672,0,0,0,0.001953,0.1709,0,0.018555,0,0.011719,0,0,0.000977,0,0.021484,7
0.008789,0.001953,0.010742,0.003906,0.080078,0,0.006836,0.038086,0.005859,0.00293,0.000977,0.021484,0,0.001953,0,0,0.00293,0.000977,0.008789,0.011719,0,0.000977,0.013672,0.014648,0.041016,0.001953,0.10547,0.00293,0.008789,0.001953,0.010742,0,0,0.038086,0.004883,0,0,0.018555,0.027344,0.013672,0.006836,0,0.039062,0.13574,0.011719,0.024414,0.004883,0.013672,0.000977,0.015625,0,0,0.00293,0.009766,0.15625,0,0.016602,0,0.007812,0,0,0.00293,0,0.038086,7
0.004883,0.003906,0.009766,0.006836,0.075195,0,0.001953,0.036133,0.003906,0.004883,0.001953,0.043945,0,0.023438,0,0,0.007812,0,0.005859,0.016602,0,0.006836,0.02832,0.001953,0.014648,0.00293,0.063477,0.003906,0.005859,0.000977,0.030273,0,0.006836,0.024414,0.009766,0,0,0.020508,0.016602,0.012695,0.018555,0,0.030273,0.091797,0.030273,0.046875,0.012695,0.023438,0.001953,0.008789,0,0.000977,0.001953,0.008789,0.18555,0,0.007812,0,0.007812,0,0,0.000977,0,0.024414,7
0,0.013672,0.021484,0.001953,0.091797,0,0,0.068359,0.014648,0,0,0.052734,0.000977,0.020508,0,0,0.016602,0.008789,0.005859,0.024414,0,0.007812,0.042969,0,0.008789,0,0.019531,0.015625,0.006836,0.004883,0.005859,0,0,0.018555,0.003906,0,0,0.020508,0.000977,0.001953,0.001953,0.00293,0.003906,0.061523,0.036133,0.048828,0.008789,0.067383,0.005859,0.005859,0,0,0,0,0.18066,0,0.050781,0,0.005859,0,0,0,0,0.019531,7
0,0.014648,0.017578,0.010742,0.044922,0,0.005859,0.025391,0.003906,0.000977,0,0,0.000977,0.007812,0,0,0.019531,0.000977,0.001953,0.012695,0,0.009766,0.018555,0.021484,0.012695,0.006836,0.10254,0.008789,0.009766,0.007812,0.011719,0.000977,0,0.023438,0.016602,0,0.000977,0.015625,0.012695,0.016602,0.089844,0,0.054688,0.1416,0.02832,0.036133,0.013672,0.003906,0.008789,0.012695,0,0.008789,0.004883,0.00293,0.070312,0,0.005859,0.00293,0.008789,0,0,0.00293,0,0.038086,7
0.00293,0.018555,0.03418,0,0.083008,0,0.00293,0.061523,0.027344,0,0,0.12402,0.00293,0.053711,0,0,0.03125,0,0.011719,0.041992,0,0.006836,0.020508,0,0,0,0.000977,0.007812,0.022461,0.014648,0.005859,0,0,0.011719,0.024414,0,0,0.009766,0,0,0,0,0.000977,0.005859,0.009766,0.035156,0.00293,0.12012,0.010742,0.016602,0,0.008789,0,0.003906,0.14063,0,0.004883,0,0.008789,0,0,0,0,0.009766,7
0.001953,0.008789,0.012695,0.004883,0.05957,0,0.00293,0.049805,0.010742,0,0,0.001953,0,0.015625,0,0,0.016602,0,0.011719,0.017578,0,0.010742,0.038086,0.001953,0.014648,0,0.055664,0.001953,0.024414,0.00293,0.03125,0,0,0.03125,0.007812,0,0,0.024414,0.015625,0.005859,0.006836,0,0.023438,0.12109,0.026367,0.060547,0.022461,0.007812,0.001953,0.011719,0,0.007812,0.001953,0.012695,0.14551,0,0.008789,0,0.017578,0,0,0,0,0.041992,7
0.000977,0.015625,0.017578,0,0.09375,0,0.010742,0.045898,0.024414,0,0.000977,0.085938,0.000977,0.041016,0,0,0.011719,0,0.00293,0.021484,0,0.005859,0.023438,0,0.001953,0,0,0.005859,0.024414,0.011719,0.029297,0.000977,0,0.014648,0.026367,0,0,0.018555,0,0.000977,0,0,0.00293,0.004883,0.030273,0.030273,0.029297,0.089844,0.007812,0.02832,0,0.013672,0,0.013672,0.18457,0.00293,0.010742,0,0.011719,0,0,0,0,0.000977,7
0.00293,0.001953,0.019531,0.001953,0.074219,0,0.005859,0.023438,0.007812,0.003906,0.008789,0.043945,0,0.010742,0,0,0,0.000977,0.018555,0.019531,0,0.041016,0.001953,0.00293,0,0.004883,0.03418,0.014648,0.020508,0.00293,0.014648,0.019531,0.000977,0.030273,0.016602,0,0,0.022461,0.005859,0.008789,0.000977,0,0.004883,0.12793,0.009766,0.041992,0.019531,0.047852,0.00293,0.033203,0.001953,0.000977,0.004883,0.041992,0.11523,0,0.011719,0,0.011719,0,0,0.013672,0,0.022461,7
0.020508,0.011719,0.009766,0.004883,0.050781,0,0.004883,0.045898,0.018555,0.011719,0.006836,0,0.001953,0.017578,0,0,0.017578,0.006836,0.012695,0.018555,0,0.019531,0.018555,0.010742,0.009766,0.001953,0.068359,0.012695,0.010742,0.003906,0.014648,0,0.001953,0.054688,0.022461,0,0.001953,0.017578,0.019531,0.012695,0.014648,0,0.024414,0.14746,0.016602,0.042969,0.016602,0.009766,0.007812,0.017578,0,0,0.001953,0.00293,0.086914,0,0.017578,0,0.005859,0,0,0.006836,0,0.017578,7
0.008789,0.038086,0.019531,0.001953,0.10352,0,0.007812,0.058594,0.041992,0.00293,0,0.024414,0.004883,0.024414,0,0,0.024414,0.000977,0.001953,0.027344,0,0,0.027344,0,0.005859,0,0.015625,0.012695,0.00293,0.014648,0.001953,0,0,0.026367,0.025391,0,0,0.038086,0.003906,0.005859,0,0,0.007812,0.014648,0.047852,0.052734,0.016602,0.11719,0.004883,0,0,0,0,0,0.11328,0,0.038086,0,0.000977,0,0,0,0,0.013672,7
