at1,at2,at3,at4,at5,at6,at7,at8,at9,at10,class
-0.22768,-0.251983,0.449011,-1.268911,0.261718,0.771662,0.748682,1.134112,0.656532,0.389369,5
-3.498799,0.870736,-3.210528,-0.06954,-4.922215,-0.432558,-1.28984,0.34672,-1.339082,0.51408,12
-0.079554,0.187683,-0.070224,0.211236,0.261718,1.43606,0.220177,-0.915243,-0.091823,1.294927,1
0.031541,0.195534,0.246296,0.627208,0.261718,-0.764757,0.220177,0.756171,0.687713,-0.689577,8
-3.461768,-0.204876,-3.210528,-3.441837,-3.045274,0.356414,-5.706639,2.470726,-3.20997,-3.827853,6
0.648733,0.242641,-0.045329,-0.444157,0.261718,0.190314,0.824183,0.562114,0.001721,-0.153075,1
-0.128929,-0.22843,-3.210528,-0.892742,0.17234,-0.764757,0.106925,0.324353,0.157628,-0.630169,4
-0.190648,-0.063555,0.441898,1.289493,0.261718,1.062336,-0.232828,0.647989,0.562987,1.247634,5
-3.43708,-0.024299,5.196809,-1.63562,-3.313408,-1.263055,-6.008642,3.033657,-3.8336,-3.916338,1
-0.116585,-0.189174,0.694403,0.974792,0.708609,-0.723232,-1.063338,-0.141132,-0.123005,0.0881,12
-0.030178,-0.063555,0.274747,-0.394925,0.261718,-0.806282,-0.006326,0.102765,0.064084,-0.613015,6
0.266074,-0.134216,0.214288,-0.229323,0.261718,-0.681707,-2.724356,0.094727,-0.154186,-2.2708,6
0.080916,0.077766,0.050694,0.857319,-1.257711,1.602159,0.52218,-0.151169,0.032902,1.244356,1
-0.017834,-0.149918,-2.975805,-1.078156,0.082961,0.397939,0.446679,-0.19631,-0.247731,0.226951,6
0.759828,-0.134216,0.114709,-0.542563,0.797987,-0.889332,-0.006326,-2.43015,-0.497183,-0.691759,9
0.068573,-0.181323,-3.210528,-0.294311,-1.168333,-0.391033,0.182426,0.788614,-0.528364,-0.327935,6
-0.091897,-0.142067,0.324537,0.65821,0.17234,0.231839,0.069175,0.200832,-0.278912,0.29998,6
-0.240024,-0.424709,0.089814,1.094532,0.261718,0.896237,0.220177,-0.294998,-0.247731,0.848622,1
0.117948,-0.008597,0.623275,-0.855684,0.17234,0.024215,-2.724356,0.650221,-0.091823,-1.576714,1
-0.314087,-0.236281,0.029355,0.460861,0.261718,-0.058835,0.144676,0.39753,0.687713,-0.009258,1
-0.104241,-0.456114,0.484575,0.143802,0.261718,-0.640182,0.899684,-0.39658,0.313536,-0.904496,6
-0.141273,-1.201976,0.612605,-0.518872,0.17234,-0.806282,0.031425,-0.260672,0.438262,-0.657269,4
0.759828,-0.134216,0.114709,-0.542563,0.797987,-1.22153,-1.28984,0.285347,-0.590727,-0.307647,9
0.63639,-0.063555,0.132491,-0.631719,0.976743,-0.806282,-0.761334,-1.603636,0.251173,-0.203032,9
-0.449869,-0.291239,0.434785,-0.068824,0.261718,-0.930856,0.371178,-0.130006,0.344717,-0.889342,5
0.080916,0.014957,0.064919,0.346104,0.17234,-0.474083,0.748682,0.859713,0.032902,-0.693459,1
0.019197,-0.118513,0.345875,-1.086511,0.261718,-0.307984,-0.081827,-0.544351,0.095265,-0.112642,6
-0.375806,-0.275537,0.449011,0.55685,0.17234,0.397939,-0.044076,-0.232034,-0.185368,0.530945,4
-0.215336,-0.102811,0.360101,0.941284,0.17234,0.024215,-0.157328,0.536389,0.750076,0.252544,5
11.819916,0.203385,0.395665,-2.941364,-0.900198,-2.59185,-2.611104,3.556843,-3.771237,-3.460786,8
-0.314087,-0.157769,0.043581,1.051505,0.17234,0.564038,0.484429,-0.05017,0.032902,0.334386,5
0.09326,-0.102811,0.01513,-1.203774,0.082961,-1.38763,-0.232828,-0.667211,0.001721,-1.043527,1
-0.042522,0.2976,0.079145,1.500568,0.351096,1.726734,0.031425,-0.162605,-0.310094,1.684789,6
0.117948,0.069915,0.338762,-1.296004,0.261718,-1.636779,-0.006326,-0.528333,0.18881,-1.381638,8
0.019197,0.077766,0.349432,-0.356523,0.261718,-0.598658,0.295677,-0.667192,0.656532,-0.574426,8
-0.153617,-0.267686,-3.210528,-0.351778,-0.006417,-0.224934,-2.724356,0.236401,-0.029461,-1.898212,1
0.364825,-0.149918,0.107596,-1.108143,0.17234,-0.266459,0.484429,0.521264,0.313536,-0.377012,1
0.043885,0.195534,0.260522,-0.393821,0.261718,3.678401,1.012935,-2.040308,-1.526171,2.712899,7
0.266074,0.580242,0.114709,-0.165469,0.261718,-0.141884,0.597681,0.228926,0.18881,-0.324981,1
0.229043,0.807926,-0.052442,0.082634,0.261718,-0.598658,0.106925,0.020443,-0.154186,-0.485218,6
-0.351118,-0.314793,0.573485,1.670018,-0.185173,0.480988,-1.214339,2.079681,2.901598,1.39103,11
0.09326,-0.267686,0.168055,-0.383884,0.261718,0.190314,0.55993,-0.95885,-0.060642,-0.020035,1
0.068573,-0.197025,0.032912,0.615571,0.082961,-0.723232,0.144676,0.80205,-0.091823,-0.605757,1
0.031541,0.117022,-0.176916,-0.620739,-1.168333,1.311485,0.295677,0.076943,0.219991,1.13815,1
1.019049,0.211237,-0.155578,-0.311855,0.261718,-0.391033,0.484429,0.030676,-0.154186,-0.481072,1
-0.16596,-0.267686,0.256965,0.051662,0.261718,0.314889,0.257927,-0.783063,-0.278912,0.268806,1
-0.277055,-1.963541,0.616162,0.437826,0.17234,0.06574,0.220177,0.320936,0.126447,0.044641,4
-0.128929,0.289748,0.235627,1.057473,0.17234,0.854712,-0.157328,0.465231,0.282354,1.012137,5
0.340137,0.399665,0.207175,-0.724993,0.261718,-0.307984,0.220177,-0.099,0.375899,-0.253024,1
-0.104241,-0.338346,0.384996,-0.096275,0.261718,1.892833,0.899684,-1.954705,-1.775623,1.280835,5
0.019197,0.289748,-0.116457,1.524856,-0.542686,1.394535,0.446679,0.345205,-0.278912,1.131315,6
0.09326,-0.102811,0.01513,-1.203774,0.082961,-1.096956,0.031425,-0.621546,0.18881,-0.900144,1
-0.017834,-0.354049,0.42056,-0.176032,0.261718,0.979286,0.069175,-0.845076,-0.559546,0.975382,6
0.327793,0.179832,0.157386,-0.508846,0.17234,0.937762,-2.611104,0.40615,0.313536,-1.259109,1
-0.054866,0.226939,0.32098,-0.905841,0.261718,-0.183409,0.182426,-1.136715,0.095265,-0.142214,8
0.463576,0.109171,0.224957,-1.411178,0.261718,-0.224934,0.257927,1.136888,0.562987,-0.226033,1
0.056229,0.187683,-0.031104,-0.958476,0.261718,-0.806282,0.597681,-1.341663,-0.808997,-0.905834,6
-0.00549,0.611647,0.022242,1.012179,0.261718,-0.266459,0.333428,1.252002,0.469443,-0.291745,1
-3.498799,0.745117,0.150273,0.685183,-4.922215,-0.058835,0.182426,0.304374,-2.33689,-0.028895,1
0.327793,0.50173,0.050694,-1.018301,0.261718,1.062336,0.52218,-1.81606,-0.808997,0.7686,7
2.105308,-0.079257,0.239183,-1.152363,-0.989576,-1.636779,-3.13961,-2.943959,-3.241152,-2.644365,1
0.006853,-0.267686,0.40989,0.565443,0.17234,0.647088,0.106925,-0.398657,-0.933723,0.651677,6
-0.00549,0.611647,0.022242,1.012179,0.261718,1.560634,0.182426,0.382036,0.095265,1.443808,1
1.142487,0.062064,0.125378,1.05983,0.261718,0.231839,0.333428,0.938035,-0.154186,0.146061,1
0.192011,-0.03215,0.249852,-0.418765,0.17234,-0.847807,0.182426,-0.301483,-0.247731,-0.744295,6
-0.116585,0.423218,0.086258,1.919136,0.261718,0.647088,0.333428,0.398326,0.375899,0.514646,7
0.006853,0.407516,0.274747,-0.083803,0.261718,0.854712,0.52218,-0.032114,0.40708,0.592763,8
0.204355,0.360409,0.139604,0.299019,-0.095795,-0.266459,0.031425,0.046926,0.313536,-0.1314,1
0.241386,-0.322644,0.310311,0.49055,0.261718,0.273364,-0.195078,0.855966,0.095265,0.517443,1
0.117948,0.124874,0.128935,0.3837,0.17234,0.480988,0.182426,-0.219123,-0.278912,0.463268,1
0.15498,-0.189174,0.246296,-1.223587,0.082961,2.225032,0.52218,1.862811,0.126447,1.806269,1
0.15498,-0.448263,0.356544,-0.003837,0.261718,-0.01731,0.106925,-0.096573,0.095265,0.04088,6
-0.079554,0.187683,0.335206,0.745008,0.17234,-0.391033,-0.081827,0.035665,1.311343,-0.186311,11
0.500607,-0.220579,-0.03466,0.497323,0.17234,-0.10036,0.220177,0.185708,-0.43482,-0.076465,1
0.117948,-0.29909,0.473906,-0.204438,0.082961,-0.515608,-2.950858,-1.014262,-0.684271,-2.038703,1
0.204355,0.038511,0.036468,0.655644,0.17234,0.356414,-0.119577,0.717787,0.219991,0.52335,1
-0.017834,-0.330495,0.488131,-0.183313,0.17234,0.896237,0.106925,-0.797935,-0.902542,0.884606,6
0.117948,0.242641,0.082701,-0.424583,-0.900198,1.477585,0.635431,-1.226472,-0.154186,1.062769,7
-0.00549,0.478177,0.029355,-0.247644,0.17234,0.647088,0.446679,-0.220113,0.251173,0.450658,1
0.241386,-0.322644,0.310311,0.49055,0.261718,0.314889,0.673182,0.114783,-0.154186,0.036817,1
-0.412837,-0.346197,0.601936,2.211191,0.440474,0.480988,0.220177,0.95217,2.122061,0.460627,11
0.179667,-0.330495,0.530808,-0.314183,0.082961,-0.01731,0.182426,-0.026658,0.40708,0.005281,1
0.438888,0.195534,0.14316,-0.809435,0.261718,-0.681707,0.295677,-0.469194,0.064084,-0.65317,6
-0.017834,-0.149918,-2.975805,-1.078156,0.082961,-0.224934,0.069175,-0.475232,-0.123005,-0.131906,6
-0.104241,-0.456114,0.484575,0.143802,0.261718,0.107265,-0.157328,0.167108,0.126447,0.322644,6
0.130292,0.007106,0.239183,0.766194,0.261718,0.273364,0.333428,0.581763,-0.216549,0.174378,1
0.25373,-2.426761,0.352988,-0.05119,-0.095795,-0.10036,-0.044076,-0.254187,-0.154186,0.052935,1
-0.153617,9.65621,0.05425,0.56598,-1.078955,0.647088,0.55993,0.260962,0.313536,0.406463,6
-0.511588,-0.620989,0.491688,-2.053711,-0.006417,2.474181,-0.006326,-1.048433,-1.526171,2.396078,4
-3.498799,0.062064,0.338762,0.963304,-4.922215,-0.10036,0.446679,1.216918,-1.619716,-0.211977,1
0.15498,0.336855,0.068476,0.021525,0.261718,-0.183409,0.597681,-1.183311,-1.058449,-0.357615,1
0.31545,-0.330495,0.555703,-0.374098,0.708609,-2.052027,-1.478592,0.54928,1.903791,-1.027518,12
0.204355,-0.126364,0.335206,0.483538,-1.257711,-0.764757,0.295677,-1.391018,-2.368071,-0.72485,6
0.229043,-0.016448,0.317424,-0.526838,0.261718,-0.10036,0.446679,-0.560271,0.001721,-0.213966,6
-3.498799,0.486028,0.139604,-5.440122,-0.006417,-0.764757,-0.270579,0.219956,-2.368071,-0.441338,1
0.006853,0.407516,0.274747,-0.083803,0.261718,-0.889332,0.333428,0.108221,0.064084,-0.852321,8
0.710453,-0.102811,0.157386,1.199979,0.976743,0.688613,-0.572582,-0.723069,0.999528,1.21781,9
-2.807544,0.462474,-3.210528,-2.333503,-3.849677,-1.429155,-8.688922,0.48486,-3.927145,-5.387654,1
-0.32643,-0.652394,0.384996,-1.694222,-0.185173,-0.930856,0.182426,-1.84361,-0.715453,-0.828295,5
0.31545,-0.330495,0.555703,-0.374098,0.708609,-0.598658,-1.365341,1.109007,1.280161,0.394951,12
4.96908,-0.385453,0.14316,-2.600732,0.976743,-1.38763,-0.912336,-1.345178,0.531806,-0.671458,9
0.266074,0.556689,-0.020434,0.176624,0.261718,-0.681707,0.371178,0.297133,0.40708,-0.686298,7
-0.190648,-0.063555,0.441898,1.289493,0.261718,0.813187,0.144676,0.504722,0.40708,0.77746,5
-0.091897,-0.071406,0.537921,-1.178561,0.261718,-0.183409,0.295677,1.635126,0.687713,-0.213436,5
0.142636,-1.916434,-0.023991,-0.504341,0.261718,0.397939,0.861934,-1.577309,-1.027268,-0.017371,1
0.105604,0.203385,-0.023991,0.995678,0.261718,0.397939,0.446679,0.842473,0.18881,0.241067,1
-0.178304,0.014957,0.264078,0.582361,0.17234,0.605563,0.106925,0.504373,-0.060642,0.606495,1
-0.301743,0.352558,0.288973,1.638181,0.261718,1.311485,0.597681,0.48686,0.999528,0.945906,5
0.043885,0.069915,0.285416,0.372779,0.261718,-1.138481,0.408929,0.857248,0.843621,-1.107131,8
0.266074,0.556689,-0.020434,0.176624,0.261718,-0.930856,0.295677,0.652609,0.438262,-0.877396,7
0.130292,-0.071406,0.214288,0.915742,0.261718,0.854712,0.069175,0.219024,-0.091823,0.854673,1
-3.498799,0.195534,0.221401,-0.256595,-4.922215,2.391131,-2.875357,0.582112,-2.648704,-1.820866,1
0.364825,-0.047852,-0.038216,0.327813,0.261718,-0.764757,0.295677,-0.425392,-0.996086,-0.729359,1
-0.22768,-0.503221,0.406334,-0.671732,0.261718,-0.598658,-0.119577,0.235586,-0.559546,-0.361364,5
0.130292,0.077766,-0.045329,0.285383,-0.095795,0.605563,0.295677,0.568948,0.344717,0.504351,1
-0.141273,0.729415,0.079145,0.151709,0.261718,-0.10036,0.069175,-0.403356,0.157628,-0.011693,6
0.080916,0.650903,-0.023991,0.472826,0.261718,1.809783,0.484429,-0.651213,-0.746634,1.476754,1
-0.091897,-0.220579,0.274747,0.567174,-0.185173,0.730137,0.824183,0.246944,0.001721,0.30473,1
-0.00549,-0.204876,0.32098,-0.694588,0.261718,-0.058835,0.408929,-0.395629,-0.559546,-0.17252,6
-0.017834,-0.149918,-2.975805,-1.078156,0.082961,-0.930856,0.031425,0.697187,0.157628,-0.750636,6
0.352481,-0.259834,0.463236,-1.127687,-1.078955,-0.058835,0.295677,1.230626,0.032902,-0.096428,6
-3.498799,0.376111,-3.210528,-0.007,-4.922215,1.103861,-2.497853,0.69876,-1.93153,-1.146792,1
-0.128929,-0.511072,0.342319,0.170775,0.261718,2.183507,-0.34608,-1.126696,-0.902542,2.393836,6
-3.498799,-0.110662,7.419561,2.021451,-4.922215,-0.10036,-0.950086,1.138383,0.62535,0.635318,9
-0.017834,-0.275537,0.388552,0.949727,0.261718,-0.141884,0.257927,0.578054,-0.060642,-0.136126,6
0.117948,-0.220579,-3.210528,-1.623238,0.261718,0.314889,0.55993,-0.955375,-0.247731,0.094827,1
0.352481,-0.259834,0.463236,-1.127687,-1.078955,0.896237,0.257927,0.413838,-0.154186,0.777038,6
2.105308,-0.079257,0.239183,-1.152363,-0.989576,-1.719828,-2.875357,-2.87086,-2.711067,-2.719589,1
0.25373,0.219088,0.14316,0.720541,0.261718,-0.474083,-0.006326,0.922153,0.40708,-0.313734,1
-0.054866,-0.024299,0.079145,0.136282,0.261718,0.480988,0.635431,-0.115309,0.064084,0.208458,6
0.019197,-0.283388,0.214288,0.857677,0.261718,0.190314,-0.42158,-0.500744,-0.466001,0.546291,1
-0.153617,-0.087108,0.299642,0.689629,0.261718,2.349606,1.201687,-0.908875,-0.497183,1.455996,6
0.068573,0.148427,0.111153,0.179577,0.261718,0.273364,-0.42158,-0.399648,-0.310094,0.642599,1
-0.338774,-0.197025,0.530808,1.146271,0.708609,-1.013906,-1.780595,0.743299,0.344717,0.250856,12
-0.116585,0.305451,0.036468,-0.41038,0.261718,-1.802878,0.295677,0.437059,1.24898,-1.659147,8
0.15498,-0.189174,0.246296,-1.223587,0.082961,-0.224934,-2.611104,-0.067295,-0.996086,-0.347525,1
-0.042522,0.540986,0.253409,-0.836378,0.261718,1.311485,0.408929,-0.234519,-0.372457,1.054173,1
0.377169,-0.079257,0.153829,-1.102952,0.261718,-0.10036,0.408929,0.081136,-0.996086,-0.192387,1
-0.116585,0.281897,0.335206,-0.518215,0.082961,-2.840999,0.031425,-1.184981,-0.060642,-2.502886,4
-0.030178,-0.220579,0.242739,1.988271,0.17234,-0.183409,-0.044076,1.110619,-0.43482,-0.019215,1
-0.153617,-0.840822,0.139604,-0.971903,0.17234,-0.557133,0.333428,-0.240771,1.342524,-0.535332,11
-0.153617,-0.087108,0.299642,0.689629,0.261718,-0.10036,0.295677,0.676257,0.032902,-0.13269,6
0.056229,-0.063555,0.310311,-1.048885,0.261718,-0.058835,0.106925,0.327226,-0.310094,0.006993,6
0.290762,-0.189174,0.079145,-0.085921,0.976743,-1.096956,-1.591843,-0.853172,-0.029461,0.02381,9
-0.116585,0.281897,0.335206,-0.518215,0.082961,-2.218127,0.333428,-1.091788,0.282354,-2.012133,4
0.117948,0.124874,0.128935,0.3837,0.17234,-0.01731,-0.38383,0.237042,-0.278912,0.333325,1
0.229043,0.109171,-0.066668,0.073324,0.261718,1.062336,0.031425,-0.839057,-0.43482,1.069532,1
-0.215336,-0.102811,0.360101,0.941284,0.17234,0.06574,0.635431,0.931919,0.750076,-0.146348,5
0.241386,0.109171,-0.127126,0.380626,0.17234,0.979286,0.824183,-0.529964,-0.154186,0.526039,1
0.47592,-0.338346,0.047137,-0.000972,0.976743,0.107265,-1.176589,-0.16874,0.937165,1.006918,9
0.846235,-0.09496,0.182281,-1.981085,0.61923,-0.10036,-1.516343,-2.057121,-0.746634,1.020106,9
-0.190648,-1.09206,0.402778,0.749425,0.17234,-0.681707,0.182426,0.445388,-0.43482,-0.595547,4
-0.264711,-0.275537,0.107596,0.827362,0.261718,0.854712,0.333428,0.646843,0.064084,0.696775,1
-0.141273,-0.055704,0.207175,0.246982,0.261718,0.397939,0.55993,1.092504,0.095265,0.169966,6
0.15498,-0.330495,0.299642,-0.333637,0.082961,0.024215,0.220177,0.200405,-0.278912,0.008234,6
0.15498,-0.322644,0.175168,0.126526,0.17234,0.564038,0.937434,0.090475,0.095265,0.105363,1
-0.32643,-0.079257,0.239183,0.566935,0.261718,1.103861,0.182426,-0.118318,0.469443,1.022408,5
0.056229,0.124874,0.136047,0.14974,0.17234,0.397939,0.106925,-0.350682,0.126447,0.42844,1
0.624046,-2.426761,0.178724,0.711352,1.066121,-0.432558,-1.063338,0.343827,1.24898,0.360919,9
0.167323,0.313302,0.168055,-0.383198,0.261718,0.522513,0.55993,-0.880762,-1.183175,0.271856,1
-0.017834,-0.055704,0.23207,0.604621,-0.989576,-0.432558,0.220177,0.910989,0.812439,-0.389067,1
-0.696746,-0.055704,-3.210528,0.628849,0.261718,1.26996,1.201687,0.704856,-0.341275,0.570136,10
0.068573,-0.204876,0.424116,1.412158,0.261718,0.480988,0.220177,1.642504,0.687713,0.416252,1
-0.178304,0.258344,-0.12357,0.228303,0.082961,0.273364,0.333428,0.180718,0.282354,0.180105,6
0.130292,0.062064,0.505913,0.417148,-1.168333,-0.183409,0.182426,1.68846,0.812439,-0.142105,5
0.63639,-0.063555,0.132491,-0.631719,0.976743,-1.470679,-1.667344,-2.050132,-0.278912,-0.337796,9
0.130292,-0.126364,0.271191,0.816262,0.261718,0.813187,-0.006326,0.397743,0.251173,0.874456,1
0.080916,0.062064,0.203619,0.577021,0.261718,0.356414,0.786433,0.669365,0.562987,0.005281,8
-0.301743,-0.511072,0.463236,0.710665,0.261718,-0.349509,0.295677,0.686353,0.781258,-0.380399,5
0.377169,0.179832,0.064919,-1.533962,0.261718,-0.640182,0.257927,0.243915,-0.621908,-0.598235,1
0.15498,-0.322644,0.175168,0.126526,0.17234,1.186911,0.257927,-0.213318,0.064084,1.028978,1
-0.017834,-0.149918,-2.975805,-1.078156,0.082961,-1.013906,0.371178,-0.894857,-0.964905,-0.982709,6
-0.153617,-0.354049,0.37077,-0.513262,0.261718,-1.096956,-0.119577,-1.765579,-1.307901,-0.830441,6
0.846235,0.014957,-0.052442,0.98795,0.261718,0.273364,0.635431,0.650415,0.219991,0.021784,1
0.599358,-2.426761,0.011573,0.54026,0.976743,-0.681707,-1.214339,0.669986,1.810246,0.211641,9
0.068573,-0.652394,0.395665,1.220985,0.261718,0.231839,0.031425,1.046024,0.781258,0.315929,1
0.130292,-0.157769,0.577041,-0.670986,0.17234,-0.557133,-0.006326,-0.735825,0.18881,-0.382629,3
3.265629,-0.251983,0.125378,-2.12386,0.976743,-1.346105,-1.063338,0.891477,0.750076,-0.564951,9
-0.042522,-0.29909,0.182281,1.151314,0.261718,1.103861,0.371178,0.583685,-0.029461,0.910007,1
-0.128929,-0.283388,0.488131,0.833628,0.797987,0.190314,-1.403091,0.076282,0.781258,1.276675,12
0.043885,0.572391,0.00446,-0.3331,0.261718,-0.432558,0.484429,0.053566,0.594169,-0.51608,7
0.192011,-0.251983,0.33165,0.296423,0.261718,-0.141884,0.144676,0.073778,0.375899,-0.089002,1
0.426544,-0.055704,-0.08445,0.139087,0.976743,-1.38763,-0.308329,1.029326,1.24898,-1.004879,9
0.241386,-0.157769,0.338762,-1.203923,0.261718,-0.266459,0.069175,1.538748,0.282354,-0.160875,1
-0.030178,0.438921,-0.045329,0.766462,0.17234,0.190314,0.371178,0.275795,0.469443,0.101396,1
0.241386,0.23479,0.310311,-1.710992,0.261718,-1.968978,0.144676,-2.01365,-1.401445,-1.739989,8
0.562327,-0.000745,-3.210528,-2.832246,0.261718,-0.391033,0.408929,0.800283,0.344717,-0.447871,1
-0.128929,-0.03215,0.068476,-0.151655,-0.989576,-0.681707,-0.081827,-0.323306,-0.154186,-0.459818,6
0.031541,-0.040001,0.175168,-0.107256,0.261718,0.107265,0.182426,0.142975,0.157628,0.117731,6
-0.252367,0.281897,0.146717,-0.082938,0.261718,1.311485,0.069175,-1.046841,-0.278912,1.285789,5
-3.498799,0.007106,0.342319,-0.318002,-4.922215,-0.972381,0.220177,0.751318,0.937165,-0.882121,5
-3.498799,0.195534,0.221401,-0.256595,-4.922215,0.439463,-2.913108,-0.577299,-2.180982,-3.75668,1
-0.301743,-0.511072,0.463236,0.710665,0.261718,1.062336,0.484429,0.186038,0.594169,0.798822,5
0.599358,-2.426761,0.011573,0.54026,0.976743,-0.183409,-1.554093,0.065585,1.68552,0.959023,9
-0.153617,9.65621,0.05425,0.56598,-1.078955,1.35301,0.257927,-0.311598,-0.091823,1.204887,6
0.179667,0.258344,0.189393,-0.133304,0.17234,-0.307984,-0.081827,-0.066654,0.18881,-0.110027,1
-0.202992,0.36826,0.388552,0.915832,0.17234,1.145386,0.220177,0.17798,0.126447,1.029593,4
-0.116585,0.281897,0.335206,-0.518215,0.082961,-0.224934,0.220177,0.795254,0.843621,-0.20179,4
-3.498799,-0.22843,-3.210528,-0.316957,-4.922215,2.72333,-0.119577,-1.206843,-1.183175,2.725798,1
0.266074,0.211237,0.114709,0.937882,0.261718,2.100457,0.597681,-0.058674,-0.154186,1.63118,1
0.105604,-0.149918,0.438342,0.934659,0.261718,0.813187,0.484429,0.744696,-0.154186,0.568364,1
-0.400494,-0.16562,0.392108,0.485626,0.261718,-0.474083,0.031425,1.092951,1.373706,-0.327248,5
-0.030178,0.093469,0.235627,1.206186,0.261718,1.103861,0.069175,0.260302,0.251173,1.097596,1
-0.091897,0.258344,0.445454,1.643582,0.082961,-0.266459,0.333428,0.86682,0.469443,-0.30274,10
0.290762,-0.189174,0.079145,-0.085921,0.976743,-1.470679,-1.063338,-0.435566,1.560794,-0.687648,9
-0.32643,-0.079257,0.239183,0.566935,0.261718,0.771662,0.144676,0.212404,0.656532,0.744261,5
1.019049,0.030659,0.335206,-2.318136,-4.654081,-1.636779,1.805694,-2.967859,-2.368071,-2.08274,1
0.019197,0.077766,0.349432,-0.356523,0.261718,-1.38763,-0.119577,0.028074,0.750076,-1.093918,8
-0.017834,-2.426761,0.278304,0.506662,0.17234,0.730137,0.673182,0.007688,0.126447,0.391587,6
0.080916,0.164129,0.19295,0.819007,0.261718,0.564038,0.55993,0.941239,0.064084,0.336689,1
-0.128929,-0.134216,0.264078,0.430695,0.261718,0.522513,-0.006326,-0.495365,-0.060642,0.605313,6
0.080916,-0.071406,0.160942,1.225521,0.17234,-0.307984,-0.157328,0.009474,-0.65309,-0.061095,1
0.25373,0.336855,0.086258,-0.979571,0.261718,-0.889332,0.220177,-1.549292,-0.060642,-0.783932,7
0.031541,-0.024299,0.545034,-2.187595,0.261718,-0.930856,0.55993,-2.788014,-1.869167,-0.990051,5
0.105604,-0.149918,0.438342,0.934659,0.261718,0.14879,0.106925,0.947083,0.032902,0.190605,1
0.438888,0.289748,0.14316,-0.282494,0.261718,-0.723232,0.031425,0.949646,0.313536,-0.555403,1
-0.116585,0.281897,0.335206,-0.518215,0.082961,0.854712,0.408929,-0.051238,0.219991,0.645565,4
-0.054866,-0.024299,0.079145,0.136282,0.261718,-0.681707,0.144676,0.75854,0.219991,-0.578272,6
-0.301743,0.352558,0.288973,1.638181,0.261718,1.228436,0.446679,0.695634,0.843621,0.989691,5
-0.017834,-0.149918,-2.975805,-1.078156,0.082961,-0.141884,2.409701,-0.639991,-0.060642,-0.622249,6
0.105604,0.289748,0.171611,-0.220044,0.261718,-0.806282,0.55993,0.001727,-0.341275,-0.877468,1
0.080916,0.014957,0.064919,0.346104,0.17234,0.771662,0.710932,0.641911,0.095265,0.408827,1
0.241386,-0.322644,0.310311,0.49055,0.261718,0.231839,0.52218,0.579627,-0.029461,0.058142,1
0.031541,0.117022,-0.176916,-0.620739,-1.168333,-2.633375,0.295677,-0.18202,0.531806,-2.401574,1
0.080916,-0.142067,0.171611,-0.470713,0.261718,-0.266459,-0.119577,0.531282,0.344717,-0.050269,6
